Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
5900.0,-41.847838,-32.521816,-40.751913,-30.20756,-27.697994,-44.698241,-32.968424,-33.006607
5950.0,-45.58195,-32.100547,-40.623345,-30.500581,-28.128276,-43.983215,-34.338486,-33.695118
6000.0,-62.931822,-31.490632,-42.907398,-30.75802,-28.661869,-44.862235,-34.241719,-34.497382
6050.0,-45.037283,-31.701013,-44.026346,-30.752656,-28.52638,-45.076028,-32.721233,-34.303168
6100.0,-42.70385,-31.914465,-41.013553,-30.280536,-27.533864,-44.019965,-33.049821,-33.342267
6150.0,-47.657275,-31.436483,-40.12167,-30.026251,-27.618779,-43.011376,-34.85784,-33.562751
6200.0,-57.478936,-31.240675,-42.859799,-30.71243,-28.608221,-43.392633,-34.701826,-34.9228
6250.0,-43.968672,-31.538852,-44.957486,-31.105574,-28.404022,-45.341569,-33.368437,-35.083228
6300.0,-40.842035,-31.332091,-42.075124,-30.443428,-26.996527,-44.201974,-33.476122,-33.661494
6350.0,-44.901508,-30.905204,-41.442414,-30.055771,-27.239272,-42.920423,-34.490287,-33.786723
6400.0,-64.470023,-30.922513,-43.823558,-31.182327,-28.435748,-45.420011,-34.66324,-35.808098
6450.0,-43.57555,-31.103171,-45.675661,-31.998439,-28.421374,-49.803739,-34.108302,-35.708019
6500.0,-40.008612,-31.331035,-43.911923,-30.690466,-26.90405,-44.819872,-33.886723,-33.216678
6550.0,-44.486385,-31.113694,-45.176296,-30.19844,-26.830834,-44.88594,-34.206987,-32.557887
6600.0,-60.814357,-30.315649,-43.964928,-31.496824,-27.961907,-54.09449,-34.649125,-34.346099
6650.0,-42.511578,-29.809007,-44.317342,-31.829447,-28.518664,-52.608677,-34.181502,-35.224501
6700.0,-39.365216,-29.891503,-45.746311,-30.049894,-27.177269,-47.130148,-33.413011,-32.612623
6750.0,-44.806907,-30.150883,-44.559183,-29.679423,-26.630865,-48.412679,-33.939074,-31.351239
6800.0,-53.421561,-29.745712,-41.812241,-31.07219,-27.867601,-55.70326,-35.102539,-33.367921
6850.0,-40.805745,-29.542272,-43.139997,-31.714711,-28.874458,-50.45732,-34.88925,-35.774177
6900.0,-38.024466,-29.856264,-47.359859,-30.427465,-27.294303,-46.698552,-33.835879,-33.358224
6950.0,-41.604788,-29.631203,-45.370703,-29.560093,-26.416606,-48.148537,-33.70331,-31.467024
7000.0,-50.983645,-29.444264,-42.519243,-30.663445,-27.778909,-56.590644,-35.033254,-33.712513
7050.0,-42.117625,-29.76461,-44.75538,-31.475947,-28.922077,-55.348638,-34.991292,-36.034087
7100.0,-38.040251,-30.066122,-52.407164,-30.492729,-27.596776,-48.696234,-33.342459,-33.302752
7150.0,-40.038519,-29.72933,-46.823241,-29.640469,-26.623386,-50.421078,-32.776876,-31.178066
7200.0,-46.764092,-29.71701,-44.151915,-30.643951,-27.634333,-53.843558,-34.071624,-32.693831
7250.0,-42.140239,-30.011423,-46.465829,-31.527638,-28.542896,-46.677185,-34.713144,-35.166896
7300.0,-38.071126,-29.932723,-60.823209,-30.294926,-27.894784,-44.571302,-33.622472,-34.137886
7350.0,-38.455574,-29.818038,-44.326826,-29.510365,-26.595778,-49.573149,-32.310932,-31.837736
7400.0,-44.691796,-29.812947,-41.761921,-29.963581,-27.016245,-49.650506,-33.542428,-32.706681
7450.0,-43.209789,-29.803386,-44.865011,-30.398734,-28.519929,-42.980105,-35.578014,-34.214472
7500.0,-38.7538,-30.030553,-48.024729,-30.185918,-28.630123,-41.340112,-34.655492,-33.317461
7550.0,-38.096896,-29.888352,-43.347262,-29.458312,-26.967597,-43.35501,-32.078107,-31.659658
7600.0,-41.419646,-29.476701,-40.860902,-29.393141,-27.129022,-46.333039,-33.408996,-32.277757
7650.0,-43.662776,-29.568086,-43.511565,-29.814521,-28.915317,-41.857333,-36.067662,-33.075878
7700.0,-39.444824,-29.906289,-45.791831,-29.911813,-28.909774,-39.621447,-34.276739,-32.677271
7750.0,-37.244534,-30.031042,-41.987437,-29.212584,-27.406026,-40.024873,-32.085602,-31.535982
7800.0,-39.371185,-29.598897,-40.239245,-29.022875,-27.298817,-43.666944,-33.366559,-31.332543
7850.0,-43.687955,-29.846222,-41.807843,-29.492934,-28.867087,-41.548503,-35.026156,-32.32107
7900.0,-41.939601,-30.2411,-43.331819,-29.786212,-29.419358,-38.452572,-33.390865,-32.889819
7950.0,-37.914285,-30.354788,-41.756123,-29.58761,-28.059939,-38.424395,-31.352049,-32.232001
8000.0,-38.808242,-30.067288,-40.923861,-28.842026,-27.231577,-43.423826,-31.866145,-31.473786
8050.0,-44.377673,-30.363196,-42.03938,-29.261057,-28.601067,-42.04837,-33.893515,-32.19663
8100.0,-44.024542,-30.700507,-41.563042,-29.963592,-29.71771,-38.667917,-33.742907,-32.998721
8150.0,-38.479432,-30.48583,-40.509389,-29.909039,-28.125595,-37.939314,-31.626066,-33.011346
8200.0,-38.575968,-30.066002,-40.783124,-28.935259,-26.915377,-41.073265,-31.475345,-32.148348
8250.0,-45.071163,-30.445214,-40.223811,-29.780294,-28.850904,-41.750046,-33.644584,-32.651639
8300.0,-45.153686,-30.940254,-39.732311,-31.17023,-30.017449,-39.542212,-33.655704,-33.857933
8350.0,-39.299958,-30.8417,-41.039701,-30.558068,-28.188896,-38.282347,-31.778541,-34.24474
8400.0,-38.444668,-30.095717,-41.903032,-29.497441,-26.705094,-38.226191,-30.819707,-33.285504
8450.0,-44.286065,-30.365439,-39.423784,-30.218533,-28.270312,-39.052312,-32.527363,-34.06766
8500.0,-46.195564,-31.268196,-39.473449,-31.102816,-29.390963,-39.614326,-32.894842,-35.571747
8550.0,-40.443913,-30.89517,-41.117008,-30.589449,-28.274559,-38.90061,-31.192276,-37.170324
8600.0,-37.642938,-29.522213,-41.951745,-29.436634,-26.701385,-37.584797,-30.0167,-38.006939
8650.0,-40.774334,-29.852316,-40.775177,-29.843742,-27.415416,-38.845004,-31.305838,-37.501829
8700.0,-48.14509,-30.702185,-40.134754,-30.887239,-28.815023,-40.558902,-32.463742,-36.872705
8750.0,-43.626015,-30.139857,-41.030932,-31.016054,-28.459006,-39.865765,-31.999459,-38.643557
8800.0,-39.131307,-29.098173,-42.691889,-29.673772,-26.720726,-37.676354,-30.315283,-38.209055
8850.0,-42.814163,-29.061003,-41.291196,-29.56734,-26.650637,-37.368674,-30.357449,-34.802377
8900.0,-51.974709,-29.788559,-40.165141,-31.464015,-28.353216,-39.456882,-32.253112,-34.959396
8950.0,-44.812005,-30.411539,-41.246092,-33.008718,-28.706563,-40.330524,-32.774375,-37.183498
9000.0,-39.14931,-29.724091,-43.115395,-31.389883,-26.868161,-37.051913,-30.580286,-35.602038
9050.0,-40.407354,-29.175029,-43.647192,-30.533643,-26.413822,-36.132729,-29.635492,-33.141524
9100.0,-45.635315,-30.132919,-40.40969,-32.907854,-27.823679,-38.888621,-32.327344,-33.492604
9150.0,-47.218265,-31.022668,-40.429189,-36.420791,-28.087327,-42.722047,-33.432262,-35.166617
9200.0,-39.895191,-31.208698,-42.246122,-36.071703,-26.473272,-40.109315,-31.220205,-35.495077
9250.0,-40.318569,-29.99943,-50.005337,-32.953716,-25.483514,-36.999172,-29.654153,-32.862199
9300.0,-48.970788,-30.321267,-42.729861,-34.820604,-26.198516,-41.102535,-32.291422,-31.661126
9350.0,-51.256752,-31.487526,-40.998754,-43.31196,-26.731211,-43.685793,-33.590801,-33.536441
9400.0,-42.773554,-32.016327,-40.895653,-39.52319,-26.333174,-40.558642,-31.791827,-35.730604
9450.0,-42.691161,-30.797209,-45.832498,-32.361228,-25.171648,-36.42406,-29.429573,-32.69351
9500.0,-55.816955,-29.936822,-49.370433,-34.505459,-24.912588,-39.277472,-31.097108,-30.773758
9550.0,-53.122519,-31.512745,-44.123661,-45.315182,-25.797746,-43.479912,-32.935807,-33.274606
9600.0,-43.116473,-32.83467,-41.882957,-36.758111,-26.287925,-43.041208,-32.241689,-35.254772
9650.0,-42.699536,-31.710556,-41.38473,-30.377114,-25.035336,-37.396725,-29.149478,-32.25715
9700.0,-50.973171,-29.744295,-49.559776,-32.775397,-23.959424,-38.695436,-29.600367,-30.455371
9750.0,-47.547805,-32.053581,-52.13665,-42.378528,-24.987272,-44.082428,-32.341112,-32.270938
9800.0,-42.068606,-34.153977,-43.868132,-35.473557,-26.201938,-43.927946,-32.927702,-33.792175
9850.0,-39.800319,-33.586473,-39.991525,-29.693324,-25.407948,-38.64793,-29.969444,-32.612608
9900.0,-44.217319,-29.85759,-43.77836,-30.341268,-23.680896,-38.760488,-29.04349,-29.756768
9950.0,-45.055961,-31.731318,-57.699758,-36.886001,-24.207225,-43.59449,-31.854388,-30.278059
10000.0,-40.960191,-33.928544,-43.69774,-34.698238,-25.79312,-40.621618,-33.543369,-33.141015
10050.0,-36.828531,-34.065617,-39.012727,-29.950233,-26.387056,-35.832626,-31.176973,-34.48016
